Testing Servo and IMU
------------------------------------
Sensor:       BNO055
Driver Ver:   1
Unique ID:    55
Max Value:    0.00 xxx
Min Value:    0.00 xxx
Resolution:   0.01 xxx
------------------------------------


System Status: 0x5
Self Test:     0xF
System Error:  0x0

! Sys:0 G:3 A:0 M:0
Setup complete
BufferlenTest start
Test took 69263 ms

Sending magBuffer [X,Y,Z]:
BufferlenTest start
Test took 69196 ms

Sending magBuffer [X,Y,Z]:
-57.56, 152.19, -93.56
-57.56, 152.19, -93.56
-57.56, 152.19, -93.56
-66.37, 150.75, -97.87
-66.37, 150.75, -97.87
-66.37, 150.75, -97.87
-66.37, 150.75, -97.87
-66.37, 150.75, -97.87
-74.37, 147.75, -101.06
-74.37, 147.75, -101.06
-74.37, 147.75, -101.06
-74.37, 147.75, -101.06
-85.06, 147.75, -99.50
-85.06, 147.75, -99.50
-85.06, 147.75, -99.50
-85.06, 147.75, -99.50
-85.06, 147.75, -99.50
-94.87, 147.75, -97.06
-94.87, 147.75, -97.06
-94.87, 147.75, -97.06
-94.87, 147.75, -97.06
-101.06, 147.37, -92.75
-101.06, 147.37, -92.75
-101.06, 147.37, -92.75
-101.06, 147.37, -92.75
-107.25, 148.19, -88.06
-107.25, 148.19, -88.06
-107.25, 148.19, -88.06
-107.25, 148.19, -88.06
-107.25, 148.19, -88.06
-110.56, 148.56, -80.56
-110.56, 148.56, -80.56
-110.56, 148.56, -80.56
-110.56, 148.56, -80.56
-110.87, 150.37, -74.25
-110.87, 150.37, -74.25
-110.87, 150.37, -74.25
-110.87, 150.37, -74.25
-108.06, 151.50, -65.56
-108.06, 151.50, -65.56
-108.06, 151.50, -65.56
-108.06, 151.50, -65.56
-108.06, 151.50, -65.56
-103.25, 153.25, -60.88
-103.25, 153.25, -60.88
-103.25, 153.25, -60.88
-103.25, 153.25, -60.88
-101.37, 153.69, -59.75
-101.37, 153.69, -59.75
-101.37, 153.69, -59.75
-101.37, 153.69, -59.75
-100.75, 153.69, -60.56
-100.75, 153.69, -60.56
-100.75, 153.69, -60.56
-100.75, 153.69, -60.56
-100.75, 153.69, -60.56
-101.37, 153.69, -60.19
-101.37, 153.69, -60.19
-101.37, 153.69, -60.19
-101.37, 153.69, -60.19
-100.75, 153.25, -59.75
-100.75, 153.25, -59.75
-100.75, 153.25, -59.75
-100.75, 153.25, -59.75
-100.37, 154.00, -59.38
-100.37, 154.00, -59.38
-100.37, 154.00, -59.38
-100.37, 154.00, -59.38
-100.37, 154.00, -59.38
-101.06, 153.25, -60.06
-101.06, 153.25, -60.06
-101.06, 153.25, -60.06
-101.06, 153.25, -60.06
-101.37, 152.87, -59.75
-101.37, 152.87, -59.75
-101.37, 152.87, -59.75
-101.37, 152.87, -59.75
-101.06, 153.69, -59.75
-101.06, 153.69, -59.75
-101.06, 153.69, -59.75
-101.06, 153.69, -59.75
-101.06, 153.69, -59.75
-100.75, 153.69, -59.75
-100.75, 153.69, -59.75
-100.75, 153.69, -59.75
-100.75, 153.69, -59.75
-101.75, 154.06, -60.19
-101.75, 154.06, -60.19
-101.75, 154.06, -60.19
-101.75, 154.06, -60.19
-101.06, 154.37, -59.38
-101.06, 154.37, -59.38
-101.06, 154.37, -59.38
-101.06, 154.37, -59.38
-101.06, 154.37, -59.38
-101.75, 153.25, -59.75
-101.75, 153.25, -59.75
-101.75, 153.25, -59.75
-101.75, 153.25, -59.75
-101.06, 153.25, -59.75
-101.06, 153.25, -59.75
-101.06, 153.25, -59.75
-101.06, 153.25, -59.75
-101.75, 154.00, -58.56
-101.75, 154.00, -58.56
-101.75, 154.00, -58.56
-101.75, 154.00, -58.56
-101.75, 154.00, -58.56
-102.19, 153.69, -59.75
-102.19, 153.69, -59.75
-102.19, 153.69, -59.75
-102.19, 153.69, -59.75
-101.37, 153.69, -59.75
-101.37, 153.69, -59.75
-101.37, 153.69, -59.75
-101.37, 153.69, -59.75
-100.75, 153.69, -59.75
-100.75, 153.69, -59.75
-100.75, 153.69, -59.75
-100.75, 153.69, -59.75
-100.75, 153.69, -59.75
-101.06, 153.25, -59.75
-101.06, 153.25, -59.75
-101.06, 153.25, -59.75
-101.06, 153.25, -59.75
-101.37, 154.06, -59.00
-101.37, 154.06, -59.00
-101.37, 154.06, -59.00
-101.37, 154.06, -59.00
-100.37, 153.69, -59.75
-100.37, 153.69, -59.75
-100.37, 153.69, -59.75
-100.37, 153.69, -59.75
-100.37, 153.69, -59.75
-104.00, 145.56, -60.56
-104.00, 145.56, -60.56
-104.00, 145.56, -60.56
-104.00, 145.56, -60.56
-106.56, 134.69, -61.25
-106.56, 134.69, -61.25
-106.56, 134.69, -61.25
-106.56, 134.69, -61.25
-106.56, 134.69, -61.25
-108.37, 129.19, -61.75
-108.37, 129.19, -61.75
-108.37, 129.19, -61.75
-108.37, 129.19, -61.75
-106.19, 129.87, -61.25
-106.19, 129.87, -61.25
-106.19, 129.87, -61.25
-106.19, 129.87, -61.25
-101.37, 129.19, -62.06
-101.37, 129.19, -62.06
-101.37, 129.19, -62.06
-101.37, 129.19, -62.06
-101.37, 129.19, -62.06
-97.06, 135.06, -62.50
-97.06, 135.06, -62.50
-97.06, 135.06, -62.50
-97.06, 135.06, -62.50
-97.06, 133.25, -62.50
-97.06, 133.25, -62.50
-97.06, 133.25, -62.50
-97.06, 133.25, -62.50
-93.37, 133.56, -61.75
-93.37, 133.56, -61.75
-93.37, 133.56, -61.75
-93.37, 133.56, -61.75
-93.37, 133.56, -61.75
-90.50, 134.25, -62.06
-90.50, 134.25, -62.06
-90.50, 134.25, -62.06
-90.50, 134.25, -62.06
-85.37, 136.50, -61.75
-85.37, 136.50, -61.75
-85.37, 136.50, -61.75
-85.37, 136.50, -61.75
-80.25, 139.75, -60.88
-80.25, 139.75, -60.88
-80.25, 139.75, -60.88
-80.25, 139.75, -60.88
-80.25, 139.75, -60.88
-78.37, 140.50, -60.88
-78.37, 140.50, -60.88
-78.37, 140.50, -60.88
-78.37, 140.50, -60.88
-78.75, 142.00, -60.56
-78.75, 142.00, -60.56
-78.75, 142.00, -60.56
-78.75, 142.00, -60.56
-78.37, 143.06, -62.06
-78.37, 143.06, -62.06
-78.37, 143.06, -62.06
-78.37, 143.06, -62.06
-78.37, 143.06, -62.06
-78.37, 145.25, -61.75
-78.37, 145.25, -61.75
-78.37, 145.25, -61.75
-78.37, 145.25, -61.75
-79.19, 147.75, -60.88
-79.19, 147.75, -60.88
-79.19, 147.75, -60.88
-79.19, 147.75, -60.88
-78.75, 148.87, -61.25
-78.75, 148.87, -61.25
-78.75, 148.87, -61.25
-78.75, 148.87, -61.25
-78.75, 148.87, -61.25
-78.37, 149.56, -60.88
-78.37, 149.56, -60.88
-78.37, 149.56, -60.88
-78.37, 149.56, -60.88
-79.19, 150.00, -60.88
-79.19, 150.00, -60.88
-79.19, 150.00, -60.88
-79.19, 150.00, -60.88
-79.19, 150.00, -60.88
-79.19, 149.56, -60.88
-79.19, 149.56, -60.88
-79.19, 149.56, -60.88
-79.19, 149.56, -60.88
-81.00, 153.25, -60.88
-81.00, 153.25, -60.88
-81.00, 153.25, -60.88
-81.00, 153.25, -60.88
-82.06, 158.37, -59.75
-82.06, 158.37, -59.75
-82.06, 158.37, -59.75
-82.06, 158.37, -59.75
-82.06, 158.37, -59.75
-82.50, 159.50, -58.88
-82.50, 159.50, -58.88
-82.50, 159.50, -58.88
-82.50, 159.50, -58.88
-82.87, 160.25, -58.19
-82.87, 160.25, -58.19
-82.87, 160.25, -58.19
-82.87, 160.25, -58.19
-82.87, 158.75, -59.00
-82.87, 158.75, -59.00
-82.87, 158.75, -59.00
-82.87, 158.75, -59.00
-82.87, 158.75, -59.00
-88.25, 140.19, -60.88
-88.25, 140.19, -60.88
-88.25, 140.19, -60.88
-88.25, 140.19, -60.88
-94.50, 113.50, -61.75
-94.50, 113.50, -61.75
-94.50, 113.50, -61.75
-94.50, 113.50, -61.75
-92.69, 85.37, -62.06
-92.69, 85.37, -62.06
-92.69, 85.37, -62.06
-92.69, 85.37, -62.06
-92.69, 85.37, -62.06
-89.06, 67.50, -62.50
-89.06, 67.50, -62.50
-89.06, 67.50, -62.50
-89.06, 67.50, -62.50
-85.06, 60.88, -61.75
-85.06, 60.88, -61.75
-85.06, 60.88, -61.75
-85.06, 60.88, -61.75
-82.75, 61.25, -61.69
-82.75, 61.25, -61.69
-82.75, 61.25, -61.69
-82.75, 61.25, -61.69
-82.75, 61.25, -61.69
-84.25, 61.69, -62.50
-84.25, 61.69, -62.50
-84.25, 61.69, -62.50
-84.25, 61.69, -62.50
-84.69, 65.69, -62.50
-84.69, 65.69, -62.50
-84.69, 65.69, -62.50
-84.69, 65.69, -62.50
-85.75, 73.00, -62.06
-85.75, 73.00, -62.06
-85.75, 73.00, -62.06
-85.75, 73.00, -62.06
-85.75, 73.00, -62.06
-84.25, 81.37, -62.06
-84.25, 81.37, -62.06
-84.25, 81.37, -62.06
-84.25, 81.37, -62.06
-85.06, 87.56, -60.19
-85.06, 87.56, -60.19
-85.06, 87.56, -60.19
-85.06, 87.56, -60.19
-83.56, 92.69, -60.88
-83.56, 92.69, -60.88
-83.56, 92.69, -60.88
-83.56, 92.69, -60.88
-83.56, 92.69, -60.88
-85.06, 96.37, -62.06
-85.06, 96.37, -62.06
-85.06, 96.37, -62.06
-85.06, 96.37, -62.06
-84.25, 98.56, -60.19
-84.25, 98.56, -60.19
-84.25, 98.56, -60.19
-84.25, 98.56, -60.19
-85.75, 98.87, -60.88
-85.75, 98.87, -60.88
-85.75, 98.87, -60.88
-85.75, 98.87, -60.88
-85.75, 98.87, -60.88
-85.37, 99.56, -60.56
-85.37, 99.56, -60.56
-85.37, 99.56, -60.56
-85.37, 99.56, -60.56
-84.69, 100.00, -61.25
-84.69, 100.00, -61.25
-84.69, 100.00, -61.25
-84.69, 100.00, -61.25
-84.69, 100.00, -61.25
-85.06, 100.37, -60.88
-85.06, 100.37, -60.88
-85.06, 100.37, -60.88
-85.06, 100.37, -60.88
-84.69, 100.75, -60.88
-84.69, 100.75, -60.88
-84.69, 100.75, -60.88
-84.69, 100.75, -60.88
-83.56, 100.75, -60.56
-83.56, 100.75, -60.56
-83.56, 100.75, -60.56
-83.56, 100.75, -60.56
-83.56, 100.75, -60.56
-84.25, 100.75, -60.56
-84.25, 100.75, -60.56
-84.25, 100.75, -60.56
-84.25, 100.75, -60.56
-84.25, 100.75, -60.19
-84.25, 100.75, -60.19
-84.25, 100.75, -60.19
-84.25, 100.75, -60.19
-83.56, 101.06, -60.88
-83.56, 101.06, -60.88
-83.56, 101.06, -60.88
-83.56, 101.06, -60.88
-83.56, 101.06, -60.88
-85.06, 101.06, -61.25
-85.06, 101.06, -61.25
-85.06, 101.06, -61.25
-85.06, 101.06, -61.25
-85.37, 101.75, -59.75
-85.37, 101.75, -59.75
-85.37, 101.75, -59.75
-85.37, 101.75, -59.75
-83.87, 103.56, -60.88
-83.87, 103.56, -60.88
-83.87, 103.56, -60.88
-83.87, 103.56, -60.88
-83.87, 103.56, -60.88
-83.87, 104.75, -60.50
-83.87, 104.75, -60.50
-83.87, 104.75, -60.50
-83.87, 104.75, -60.50
-83.87, 105.50, -60.19
-83.87, 105.50, -60.19
-83.87, 105.50, -60.19
-83.87, 105.50, -60.19
-84.25, 105.06, -60.88
-84.25, 105.06, -60.88
-84.25, 105.06, -60.88
-84.25, 105.06, -60.88
-84.25, 105.06, -60.88
-83.56, 106.19, -60.88
-83.56, 106.19, -60.88
-83.56, 106.19, -60.88
-83.56, 106.19, -60.88
-83.19, 104.37, -60.88
-83.19, 104.37, -60.88
-83.19, 104.37, -60.88
-83.19, 104.37, -60.88
-83.87, 103.69, -60.88
-83.87, 103.69, -60.88
-83.87, 103.69, -60.88
-83.87, 103.69, -60.88
-83.87, 103.69, -60.88
-84.69, 104.37, -60.88
-84.69, 104.37, -60.88
-84.69, 104.37, -60.88
-84.69, 104.37, -60.88
-83.87, 104.75, -60.56
-83.87, 104.75, -60.56
-83.87, 104.75, -60.56
-83.87, 104.75, -60.56
-83.87, 104.75, -60.56
-83.56, 104.75, -60.88
-83.56, 104.75, -60.88
-83.56, 104.75, -60.88
-83.56, 104.75, -60.88
-84.25, 105.87, -60.88
-84.25, 105.87, -60.88
-84.25, 105.87, -60.88
-84.25, 105.87, -60.88
-83.87, 104.75, -61.25
-83.87, 104.75, -61.25
-83.87, 104.75, -61.25
-83.87, 104.75, -61.25
-83.87, 104.75, -61.25
-82.75, 105.06, -60.56
-82.75, 105.06, -60.56
-82.75, 105.06, -60.56
-82.75, 105.06, -60.56
-50.19, 69.25, -36.19
-50.19, 69.25, -36.19
-50.19, 69.25, -36.19
-50.19, 69.25, -36.19
-48.69, 71.75, -36.50
-48.69, 71.75, -36.50
-48.69, 71.75, -36.50
-48.69, 71.75, -36.50
-48.69, 71.75, -36.50
-47.50, 73.37, -37.50
-47.50, 73.37, -37.50
-47.50, 73.37, -37.50
-47.50, 73.37, -37.50
-47.00, 76.19, -36.56
-47.00, 76.19, -36.56
-47.00, 76.19, -36.56
-47.00, 76.19, -36.56
-47.00, 76.19, -36.56
-45.56, 81.00, -37.75
-45.56, 81.00, -37.75
-45.56, 81.00, -37.75
-45.56, 81.00, -37.75
-49.75, 84.06, -37.38
-49.75, 84.06, -37.38
-49.75, 84.06, -37.38
-49.75, 84.06, -37.38
-53.38, 86.19, -36.00
-53.38, 86.19, -36.00
-53.38, 86.19, -36.00
-53.38, 86.19, -36.00
-53.38, 86.19, -36.00
-59.25, 91.19, -37.00
-59.25, 91.19, -37.00
-59.25, 91.19, -37.00
-59.25, 91.19, -37.00
-68.00, 94.19, -37.50
-68.00, 94.19, -37.50
-68.00, 94.19, -37.50
-68.00, 94.19, -37.50
-73.69, 91.50, -37.50
-73.69, 91.50, -37.50
-73.69, 91.50, -37.50
-73.69, 91.50, -37.50
-73.69, 91.50, -37.50
-76.19, 94.06, -36.69
-76.19, 94.06, -36.69
-76.19, 94.06, -36.69
-76.19, 94.06, -36.69
-80.06, 90.25, -37.50
-80.06, 90.25, -37.50
-80.06, 90.25, -37.50
-80.06, 90.25, -37.50
-80.06, 90.25, -37.50
-80.06, 91.75, -39.06
-80.06, 91.75, -39.06
-80.06, 91.75, -39.06
-80.06, 91.75, -39.06
-80.37, 92.19, -37.88
-80.37, 92.19, -37.88
-80.37, 92.19, -37.88
-80.37, 92.19, -37.88
-83.37, 89.19, -38.38
-83.37, 89.19, -38.38
-83.37, 89.19, -38.38
-83.37, 89.19, -38.38
-83.37, 89.19, -38.38
-81.87, 89.56, -36.38
-81.87, 89.56, -36.38
-81.87, 89.56, -36.38
-81.87, 89.56, -36.38
-81.87, 89.19, -37.50
-81.87, 89.19, -37.50
-81.87, 89.19, -37.50
-81.87, 89.19, -37.50
-81.87, 89.19, -37.50
-81.87, 87.75, -37.50
-81.87, 87.75, -37.50
-81.87, 87.75, -37.50
-81.87, 87.75, -37.50
-83.69, 89.19, -37.19
-83.69, 89.19, -37.19
-83.69, 89.19, -37.19
-83.69, 89.19, -37.19
-83.00, 88.50, -39.06
-83.00, 88.50, -39.06
-83.00, 88.50, -39.06
-83.00, 88.50, -39.06
-83.00, 88.50, -39.06
-82.25, 89.19, -37.50
-82.25, 89.19, -37.50
-82.25, 89.19, -37.50
-82.25, 89.19, -37.50
-83.69, 90.00, -36.38
-83.69, 90.00, -36.38
-83.69, 90.00, -36.38
-83.69, 90.00, -36.38
-82.25, 89.56, -36.75
-82.25, 89.56, -36.75
-82.25, 89.56, -36.75
-82.25, 89.56, -36.75
-82.25, 89.56, -36.75
-83.69, 88.19, -37.50
-83.69, 88.19, -37.50
-83.69, 88.19, -37.50
-83.69, 88.19, -37.50
-83.00, 89.56, -37.50
-83.00, 89.56, -37.50
-83.00, 89.56, -37.50
-83.00, 89.56, -37.50
-81.87, 90.00, -36.75
-81.87, 90.00, -36.75
-81.87, 90.00, -36.75
-81.87, 90.00, -36.75
-81.87, 90.00, -36.75
-83.25, 88.19, -38.38
-83.25, 88.19, -38.38
-83.25, 88.19, -38.38
-83.25, 88.19, -38.38
-83.69, 89.56, -37.19
-83.69, 89.56, -37.19
-83.69, 89.56, -37.19
-83.69, 89.56, -37.19
-83.69, 89.56, -37.19
-83.69, 90.00, -37.88
-83.69, 90.00, -37.88
-83.69, 90.00, -37.88
-83.69, 90.00, -37.88
-83.25, 90.69, -37.19
-83.25, 90.69, -37.19
-83.25, 90.69, -37.19
-83.25, 90.69, -37.19
-82.56, 90.37, -38.38
-82.56, 90.37, -38.38
-82.56, 90.37, -38.38
-82.56, 90.37, -38.38
-82.56, 90.37, -38.38
-84.75, 89.56, -37.50
-84.75, 89.56, -37.50
-84.75, 89.56, -37.50
-84.75, 89.56, -37.50
-84.06, 88.19, -38.00
-84.06, 88.19, -38.00
-84.06, 88.19, -38.00
-84.06, 88.19, -38.00
-84.06, 89.56, -38.00
-84.06, 89.56, -38.00
-84.06, 89.56, -38.00
-84.06, 89.56, -38.00
-84.06, 89.56, -38.00
-84.06, 88.50, -38.69
-84.06, 88.50, -38.69
-84.06, 88.50, -38.69
-84.06, 88.50, -38.69
-83.00, 90.37, -38.38
-83.00, 90.37, -38.38
-83.00, 90.37, -38.38
-83.00, 90.37, -38.38
-84.50, 88.19, -38.38
-84.50, 88.19, -38.38
-84.50, 88.19, -38.38
-84.50, 88.19, -38.38
-84.50, 88.19, -38.38
-82.56, 87.37, -38.69
-82.56, 87.37, -38.69
-82.56, 87.37, -38.69
-82.56, 87.37, -38.69
-83.00, 88.50, -37.50
-83.00, 88.50, -37.50
-83.00, 88.50, -37.50
-83.00, 88.50, -37.50
-83.00, 90.00, -39.19
-83.00, 90.00, -39.19
-83.00, 90.00, -39.19
-83.00, 90.00, -39.19
-83.00, 90.00, -39.19
-84.06, 88.50, -37.50
-84.06, 88.50, -37.50
-84.06, 88.50, -37.50
-84.06, 88.50, -37.50
-84.06, 89.56, -37.19
-84.06, 89.56, -37.19
-84.06, 89.56, -37.19
-84.06, 89.56, -37.19
-84.06, 89.56, -37.19
-83.25, 90.00, -38.69
-83.25, 90.00, -38.69
-83.25, 90.00, -38.69
-83.25, 90.00, -38.69
-83.00, 89.19, -37.19
-83.00, 89.19, -37.19
-83.00, 89.19, -37.19
-83.00, 89.19, -37.19
-83.37, 87.75, -38.00
-83.37, 87.75, -38.00
-83.37, 87.75, -38.00
-83.37, 87.75, -38.00
-83.37, 87.75, -38.00
-84.75, 88.50, -36.38
-84.75, 88.50, -36.38
-84.75, 88.50, -36.38
-84.75, 88.50, -36.38
-84.06, 89.19, -38.00
-84.06, 89.19, -38.00
-84.06, 89.19, -38.00
-84.06, 89.19, -38.00
-83.69, 90.00, -37.19
-83.69, 90.00, -37.19
-83.69, 90.00, -37.19
-83.69, 90.00, -37.19
-83.69, 90.00, -37.19
-84.06, 90.00, -38.38
-84.06, 90.00, -38.38
-84.06, 90.00, -38.38
-84.06, 90.00, -38.38
-83.25, 88.87, -37.88
-83.25, 88.87, -37.88
-83.25, 88.87, -37.88
-83.25, 88.87, -37.88
-83.25, 88.87, -37.88
-82.56, 88.19, -38.00
-82.56, 88.19, -38.00
-82.56, 88.19, -38.00
-82.56, 88.19, -38.00
-84.50, 88.19, -38.69
-84.50, 88.19, -38.69
-84.50, 88.19, -38.69
-84.50, 88.19, -38.69
-83.69, 88.19, -37.50
-83.69, 88.19, -37.50
-83.69, 88.19, -37.50
-83.69, 88.19, -37.50
-83.69, 88.19, -37.50
-83.37, 90.00, -38.38
-83.37, 90.00, -38.38
-83.37, 90.00, -38.38
-83.37, 90.00, -38.38
-83.37, 90.00, -37.50
-83.37, 90.00, -37.50
-83.37, 90.00, -37.50
-83.37, 90.00, -37.50
-83.69, 89.19, -37.50
-83.69, 89.19, -37.50
-83.69, 89.19, -37.50
-83.69, 89.19, -37.50
-83.69, 89.19, -37.50
-82.56, 89.56, -37.50
-82.56, 89.56, -37.50
-82.56, 89.56, -37.50
-82.56, 89.56, -37.50
-83.37, 88.19, -38.00
-83.37, 88.19, -38.00
-83.37, 88.19, -38.00
-83.37, 88.19, -38.00
-82.56, 89.19, -37.19
-82.56, 89.19, -37.19
-82.56, 89.19, -37.19
-82.56, 89.19, -37.19
-82.56, 89.19, -37.19
-82.25, 90.00, -36.75
-82.25, 90.00, -36.75
-82.25, 90.00, -36.75
-82.25, 90.00, -36.75
-84.06, 88.50, -38.00
-84.06, 88.50, -38.00
-84.06, 88.50, -38.00
-84.06, 88.50, -38.00
-84.06, 88.50, -38.00
-82.56, 90.00, -37.50
-82.56, 90.00, -37.50
-82.56, 90.00, -37.50
-82.56, 90.00, -37.50
-83.69, 88.87, -38.38
-83.69, 88.87, -38.38
-83.69, 88.87, -38.38
-83.69, 88.87, -38.38
-84.75, 89.19, -39.19
-84.75, 89.19, -39.19
-84.75, 89.19, -39.19
-84.75, 89.19, -39.19
-84.75, 89.19, -39.19
-83.37, 88.50, -37.19
-83.37, 88.50, -37.19
-83.37, 88.50, -37.19
-83.37, 88.50, -37.19
-83.00, 88.50, -38.69
-83.00, 88.50, -38.69
-83.00, 88.50, -38.69
-83.00, 88.50, -38.69
-84.06, 90.69, -38.00
-84.06, 90.69, -38.00
-84.06, 90.69, -38.00
-84.06, 90.69, -38.00
-84.06, 90.69, -38.00
-82.25, 89.19, -38.75
-82.25, 89.19, -38.75
-82.25, 89.19, -38.75
-82.25, 89.19, -38.75
-84.06, 90.00, -38.38
-84.06, 90.00, -38.38
-84.06, 90.00, -38.38
-84.06, 90.00, -38.38
-84.06, 90.00, -38.38
-83.69, 88.19, -38.38
-83.69, 88.19, -38.38
-83.69, 88.19, -38.38
-83.69, 88.19, -38.38
-83.69, 90.00, -37.50
-83.69, 90.00, -37.50
-83.69, 90.00, -37.50
-83.69, 90.00, -37.50
-83.37, 90.69, -36.75
-83.37, 90.69, -36.75
-83.37, 90.69, -36.75
-83.37, 90.69, -36.75
-83.37, 90.69, -36.75
-83.00, 88.19, -37.50
-83.00, 88.19, -37.50
-83.00, 88.19, -37.50
-83.00, 88.19, -37.50
-83.25, 89.56, -38.38
-83.25, 89.56, -38.38
-83.25, 89.56, -38.38
-83.25, 89.56, -38.38
-84.50, 90.00, -38.38
-84.50, 90.00, -38.38
-84.50, 90.00, -38.38
-84.50, 90.00, -38.38
-84.50, 90.00, -38.38
-84.50, 88.50, -38.69
-84.50, 88.50, -38.69
-84.50, 88.50, -38.69
-84.50, 88.50, -38.69
-83.00, 89.56, -37.50
-83.00, 89.56, -37.50
-83.00, 89.56, -37.50
-83.00, 89.56, -37.50
-83.25, 88.50, -37.19
-83.25, 88.50, -37.19
-83.25, 88.50, -37.19
-83.25, 88.50, -37.19
-83.25, 88.50, -37.19
-82.25, 88.87, -37.50
-82.25, 88.87, -37.50
-82.25, 88.87, -37.50
-82.25, 88.87, -37.50
-83.00, 88.50, -38.00
-83.00, 88.50, -38.00
-83.00, 88.50, -38.00
-83.00, 88.50, -38.00
-83.00, 88.50, -38.00
-83.00, 89.19, -37.50
-83.00, 89.19, -37.50
-83.00, 89.19, -37.50
-83.00, 89.19, -37.50
-82.56, 88.87, -38.00
-82.56, 88.87, -38.00
-82.56, 88.87, -38.00
-82.56, 88.87, -38.00
-83.25, 90.00, -38.69
-83.25, 90.00, -38.69
-83.25, 90.00, -38.69
-83.25, 90.00, -38.69
-83.25, 90.00, -38.69
-83.37, 90.37, -37.19
-83.37, 90.37, -37.19
-83.37, 90.37, -37.19
-83.37, 90.37, -37.19
-84.50, 89.56, -37.50
-84.50, 89.56, -37.50
-84.50, 89.56, -37.50
-84.50, 89.56, -37.50
-82.56, 88.87, -37.19
-82.56, 88.87, -37.19
-82.56, 88.87, -37.19
-82.56, 88.87, -37.19
-82.56, 88.87, -37.19
-82.56, 89.19, -38.00
-82.56, 89.19, -38.00
-82.56, 89.19, -38.00
-82.56, 89.19, -38.00
-83.00, 90.00, -38.00
-83.00, 90.00, -38.00
-83.00, 90.00, -38.00
-83.00, 90.00, -38.00
-83.69, 89.19, -40.25
-83.69, 89.19, -40.25
-83.69, 89.19, -40.25
-83.69, 89.19, -40.25
-83.69, 89.19, -40.25
-87.37, 89.19, -41.50
-87.37, 89.19, -41.50
-87.37, 89.19, -41.50
-87.37, 89.19, -41.50
-88.06, 88.87, -43.50
-88.06, 88.87, -43.50
-88.06, 88.87, -43.50
-88.06, 88.87, -43.50
-88.75, 89.56, -45.00
-88.75, 89.56, -45.00
-88.75, 89.56, -45.00
-88.75, 89.56, -45.00
-88.75, 89.56, -45.00
-91.37, 87.00, -49.00
-91.37, 87.00, -49.00
-91.37, 87.00, -49.00
-91.37, 87.00, -49.00
-90.56, 87.00, -57.19
-90.56, 87.00, -57.19
-90.56, 87.00, -57.19
-90.56, 87.00, -57.19
-89.19, 86.00, -62.69
-89.19, 86.00, -62.69
-89.19, 86.00, -62.69
-89.19, 86.00, -62.69
-89.19, 86.00, -62.69
-84.50, 85.19, -66.25
-84.50, 85.19, -66.25
-84.50, 85.19, -66.25
-84.50, 85.19, -66.25
-79.25, 83.37, -69.87
-79.25, 83.37, -69.87
-79.25, 83.37, -69.87
-79.25, 83.37, -69.87
-71.69, 82.69, -71.37
-71.69, 82.69, -71.37
-71.69, 82.69, -71.37
-71.69, 82.69, -71.37
-71.69, 82.69, -71.37
-63.56, 83.37, -72.50
-63.56, 83.37, -72.50
-63.56, 83.37, -72.50
-63.56, 83.37, -72.50
-54.06, 84.87, -69.00
-54.06, 84.87, -69.00
-54.06, 84.87, -69.00
-54.06, 84.87, -69.00
-48.25, 84.50, -66.69
-48.25, 84.50, -66.69
-48.25, 84.50, -66.69
-48.25, 84.50, -66.69
-48.25, 84.50, -66.69
-42.06, 85.19, -61.50
-42.06, 85.19, -61.50
-42.06, 85.19, -61.50
-42.06, 85.19, -61.50
-38.06, 86.00, -56.00
-38.06, 86.00, -56.00
-38.06, 86.00, -56.00
-38.06, 86.00, -56.00
-37.69, 87.37, -49.38
-37.69, 87.37, -49.38
-37.69, 87.37, -49.38
-37.69, 87.37, -49.38
-37.69, 87.37, -49.38
-40.25, 88.87, -44.19
-40.25, 88.87, -44.19
-40.25, 88.87, -44.19
-40.25, 88.87, -44.19
-43.19, 89.56, -38.38
-43.19, 89.56, -38.38
-43.19, 89.56, -38.38
-43.19, 89.56, -38.38
-49.75, 90.37, -36.00
-49.75, 90.37, -36.00
-49.75, 90.37, -36.00
-49.75, 90.37, -36.00
-49.75, 90.37, -36.00
-57.75, 91.75, -32.88
-57.75, 91.75, -32.88
-57.75, 91.75, -32.88
-57.75, 91.75, -32.88
-64.75, 90.00, -32.00
-64.75, 90.00, -32.00
-64.75, 90.00, -32.00
-64.75, 90.00, -32.00
-64.75, 90.00, -32.00
-73.87, 90.37, -34.75
-73.87, 90.37, -34.75
-73.87, 90.37, -34.75
-73.87, 90.37, -34.75
-80.06, 88.87, -38.00
-80.06, 88.87, -38.00
-80.06, 88.87, -38.00
-80.06, 88.87, -38.00
-86.25, 89.56, -41.88
-86.25, 89.56, -41.88
-86.25, 89.56, -41.88
-86.25, 89.56, -41.88
-86.25, 89.56, -41.88
-90.56, 88.87, -47.00
-90.56, 88.87, -47.00
-90.56, 88.87, -47.00
-90.56, 88.87, -47.00
-92.75, 87.75, -52.88
-92.75, 87.75, -52.88
-92.75, 87.75, -52.88
-92.75, 87.75, -52.88
-91.37, 86.37, -59.19
-91.37, 86.37, -59.19
-91.37, 86.37, -59.19
-91.37, 86.37, -59.19
-91.37, 86.37, -59.19
-87.75, 85.56, -65.50
-87.75, 85.56, -65.50
-87.75, 85.56, -65.50
-87.75, 85.56, -65.50
-80.75, 84.50, -69.00
-80.75, 84.50, -69.00
-80.75, 84.50, -69.00
-80.75, 84.50, -69.00
